source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Sumber Air,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,facilities,Kesehatan,Perbelanjaan,Sekolah,Transportasi,Wisata,Kamar Pembantu,Kamar Mandi Pembantu,Garasi,Others,Ibadah,Tahun Di Renovasi
https://www.rumah123.com/properti/jakarta-selatan/hos15684152/,Rumah lama hitung Tanah SCBD area,12/28/2023 13:26,"SCBD, Jakarta Selatan",HOUSE DEMAND ,20 Desember 2023,Rp 9 Miliar,,,200 m²,185 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Tidak,Tidak,,,,1,,,Perkotaan,Ya,1 Mobil,,,Tidak,Butuh Renovasi,Dijual,hos15684152,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15787376/,"Rumah ready 2 lantai rooftop,rumah dalam cluster besar akses top",12/28/2023 13:27,"Lenteng Agung, Jakarta Selatan",Gunawan Agung ,16 Desember 2023,Rp 2 Miliar,4,3,95 m²,180 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,"Beton, Bata Merah","Granit, Keramik, Marmer",2,Utara,Minimalis Modern,Perkotaan,Ya,3 Mobil,2023,Sumur Bor,Ya,Baru,Dijual,hos15787376,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15359238/,Rumah siap huni di Radio Dalam Kebayoran Baru,12/28/2023 13:27,"Radio Dalam, Jakarta Selatan",Indrabrata ,15 Desember 2023,Rp 18 Miliar,4,4,775 m²,619 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,Tidak,Tidak,Unfurnished,,,1,,,,Tidak,,,,Tidak,Butuh Renovasi,Dijual,hos15359238,,,,,,,1,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14491738/,"Termurah Rumah di Kav Polri Ragunan, Jakarta Selatan ",12/28/2023 13:27,"Ragunan, Jakarta Selatan",Raymond Gunawan,30-Nov-23,"Rp 12,5 Miliar",5,3,958 m²,425 m²,6,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Unfurnished,Bata Merah,Marmer,1,Utara,Minimalis,Pemukiman Warga,Ya,2 Mobil,,Sumur Pompa,Tidak,Bagus,Dijual,hos14491738,,,,,,,1,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15614520/,Rumah Terawat Siap Huni Dibintaro Jaya Sektor 1 Jakarta Selatan,12/28/2023 13:27,"Sektor 1 -  Bintaro, Jakarta Selatan",Nugie Fajar,22 Desember 2023,"Rp 4,8 Miliar",5,2,300 m²,200 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,Bata Merah,Keramik,2,,,Perkotaan,Ya,2 Mobil,,PAM atau PDAM,Tidak,Butuh Renovasi,Dijual,hos15614520,,,,,,,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15000258/,Di Jual Cepat Rumah Ready Siap Huni Lokasi Strategis Di Jaksel BU,12/28/2023 13:27,"Fatmawati, Jakarta Selatan",Tyana ,21 Desember 2023,"Rp 1,02 Miliar",2,3,43 m²,79 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Semi Furnished,"Beton, Bata Merah, Bata Hebel",Granit,2,Utara,Minimalis Modern,Pedesaan,Ya,2 Mobil,2023,Sumur Bor,Tidak,Baru,Dijual,hos15000258,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14443078/,Lebak Bulus 6 Kamar Luas 190 Dalam Komplek Area Pertanian,12/28/2023 13:27,"Lebak Bulus, Jakarta Selatan",Rini Widyastuti,21 Desember 2023,"Rp 3,45 Miliar",6,5,190 m²,220 m²,1,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Semi Furnished,Beton,Granit,2,,Modern,Perkotaan,Ya,2 Mobil,,PAM atau PDAM,Ya,Bagus,Dijual,hos14443078,,,,,,,2,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15420183/,Rumah Classic Eropan Pejaten Barat Pasar Minggu Jakarta Selatan,12/28/2023 13:27,"Pejaten, Jakarta Selatan",Aldo ,25 Desember 2023,"Rp 3,4 Miliar",5,4,99 m²,240 m²,3,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,Ya,Ya,Semi Furnished,Bata Hebel,Granit,3,Timur,American Classic,Perkotaan,Ya,2 Mobil,2023,PAM atau PDAM,Tidak,Baru,Dijual,hos15420183,,,,,,,,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15749793/,Rumah Mewah Siap Huni Lebak Bulus Jakarta Selatan,12/28/2023 13:27,"Lebak Bulus, Jakarta Selatan",Rubin Tantowie ,20 Desember 2023,Rp 30 Miliar,4,4,1200 m²,500 m²,2,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,2,Ya,Ya,Unfurnished,Bata Merah,Marmer,1,Selatan,Minimalis,Perkotaan,Ya,2 Mobil,,PAM atau PDAM,Tidak,Bagus,Dijual,hos15749793,,,,,,,2,1,5,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15773327/,Harus Terjual Segera Rumah dengan Tanah Luas dekat PIM,12/28/2023 13:27,"Tanah Kusir, Jakarta Selatan",Tanti Widyanti ,19 Desember 2023,"Rp 8,26 Miliar",5,3,447 m²,300 m²,4,Rumah,HGB - Hak Guna Bangunan,4400 Watt,1,Ya,Ya,Unfurnished,,,1,,Minimalis,Pemukiman Warga,Ya,2 Mobil,,Sumur Pompa,Tidak,Butuh Renovasi,Dijual,hos15773327,,,,,,,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15503350/,Di jual Rumah 2 Lantai di Jl Bangka -  Jaksel,12/28/2023 13:28,"Mampang, Jakarta Selatan",Tanti Widyanti ,19 Desember 2023,"Rp 7,1 Miliar",5,2,281 m²,356 m²,3,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,,,2,,Modern,Perkotaan,Ya,2 Mobil,,Sumur Bor,Tidak,Bagus,Dijual,hos15503350,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15788201/,For Sale Jual Cepat Rumah Hitung Tanah Atau Rumah Lama Bisa Untuk Ruang Usaha Bisnis Kafe Cafe Klinik Rumah Makan Tempat Tinggal Atau Butik Atau Komersil Depan Jalan Lebar Harga Dibawah Pasaran Cocok Untuk Investasi Area Panglima Polim Dekat Blok M Kebayo,12/28/2023 13:28,"Panglima Polim, Jakarta Selatan",Salsa ,16 Desember 2023,Rp 18 Miliar,3,2,335 m²,350 m²,4,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,Ya,Ya,Unfurnished,Batako,Granit,1,Selatan,,Perkotaan,Ya,2 Mobil,,Sumur Pompa,Tidak,Bagus,Dijual,hos15788201,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15739414/,Rumah Ready 3 Lantai Private Pool Kebagusan Pasar Minggu Jaksel,12/28/2023 13:28,"Pasar Minggu, Jakarta Selatan",Fadli  ,14 Desember 2023,"Rp 3,94 Miliar",4,4,103 m²,270 m²,1,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",3,Timur,American Classic,Pemukiman Warga,Ya,2 Mobil,2023,Sumur Bor,Tidak,Bagus,Dijual,hos15739414,,RSIA Kemang Medical Care,,"SMA 28 Jakarta, SMAS Gonzaga, UNAS","Stasiun Pasar Minggu, Stasiun Pasar Minggu Baru, Terminal Pasar Minggu, Terminal Ragunan","Hauwke’s Auto Gallery, Kebun Binatang Ragunan, Pusat Primata Schmutzer",1,1,2,,Pura Agung Wira Dharma Samudra,
https://www.rumah123.com/properti/jakarta-selatan/hos14901739/,Rumah 2 Lantai Sudah Renovasi Siap Huni di Bintaro Sektor 3 A,12/28/2023 13:28,"Sektor 3A-Bintaro, Jakarta Selatan",Tanti Widyanti ,11 Desember 2023,"Rp 6,6 Miliar",5,3,277 m²,283 m²,2,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,Ya,Ya,Unfurnished,,,2,,Modern,Pemukiman Warga,Ya,2 Mobil,,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual,hos14901739,,,,,,,1,1,,,,2023
https://www.rumah123.com/properti/jakarta-selatan/hos15853274/,Dijual Segera Rumah Siap Huni Lokasi Dekat Blok M Dan Sudirman,12/28/2023 13:28,"Kebayoran Baru, Jakarta Selatan",Luana ,22 Desember 2023,"Rp 15,5 Miliar",6,4,317 m²,300 m²,2,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,2,Ya,Ya,Semi Furnished,Bata Merah,Keramik,2,Selatan,Minimalis,Perkotaan,Ya,2 Mobil,2008,Sumur Pompa,Tidak,Bagus,Dijual,hos15853274,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,2,1,2,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15732147/,"Rumah Siap Huni 3,5 Lantai Pinggir Jalan Jagakarsa Jakarta Selatan",12/28/2023 13:28,"Jagakarsa, Jakarta Selatan",Riswan  ,22 Desember 2023,"Rp 2,02 Miliar",3,3,75 m²,160 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",3,Selatan,Modern,Pemukiman Warga,Ya,2 Mobil,2023,Sumur Bor,Tidak,Bagus,Dijual,hos15732147,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15475031/,RUMAH DIJUAL JAGAKARSA 2 LANTAI SHM BAGUS,12/28/2023 13:28,"Jagakarsa, Jakarta Selatan",Zaky Muhamad ,23 Desember 2023,"Rp 2,2 Miliar",3,3,87 m²,120 m²,2,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,,Bata Merah,Marmer,2,Timur,Modern,Pemukiman Warga,Ya,2 Mobil,,Sumur Bor,Tidak,Bagus,Dijual,hos15475031,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15520982/,Jual Rugi Rumah Dlm Claster Siap Huni Siaga Barat 5 Mnt Dr Pejaten Vilage Jaksel,12/28/2023 13:28,"Pejaten, Jakarta Selatan",Gusben Property,14 Desember 2023,"Rp 3,5 Miliar",4,4,140 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,Ya,Ya,Semi Furnished,Bata Merah,Keramik,2,,,Perkotaan,Ya,2 Mobil,2019,PAM atau PDAM,Tidak,Bagus,Dijual,hos15520982,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15512925/,Turun Harga Rumah Mewah Dlm Cluster Kavling Dki Jagakarsa Jaksel,12/28/2023 13:29,"Jagakarsa, Jakarta Selatan",Gusben Property,18 Desember 2023,"Rp 2,2 Miliar",4,3,116 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,Ya,Ya,Semi Furnished,Bata Merah,Granit,2,,,Pemukiman Warga,Ya,2 Mobil,2017,PAM atau PDAM,Tidak,Bagus,Dijual,hos15512925,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9862566/,Di  Rugi Rumah Siap Huni Dlm Komplek Pondok Indah Samping Pim 3 Jakarta Selatan,12/28/2023 13:29,"Kebayoran Lama, Jakarta Selatan",Gusben Property,20 Desember 2023,"Rp 5,6 Miliar",4,3,155 m²,260 m²,,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Tidak,Tidak,Semi Furnished,Bata Merah,Granit,2,Selatan,,Pemukiman Warga,Ya,2 Mobil,2019,,Tidak,Bagus,Dijual,hos9862566,,"RS Pondok Indah, RS Kartini Jakarta, RS Bhayangkara Lemdiklat Polri","Gandaria City, ITC Permata Hijau, Pondok Indah Mall","Binus School Simprug, SMAK Tirtamarta","Stasiun Kebayoran, Terminal Lebak Bulus, Stasiun Kebayoran Lama",Kampung Main Cipulir,1,1,1,"Daerah Kweni Kebayoran Lama, Jalan Praja Jakarta, Pertamina Foundation Simprug, Pondok Indah Water Park",,
https://www.rumah123.com/properti/jakarta-selatan/hos15528598/,"Rumah  4 Lantai Semi Furnished SHM - Sertifikat Hak Milik di Gunawarman, Kebayoran Baru",12/28/2023 13:29,"Kebayoran Baru, Jakarta Selatan",Edward Arifianto ,22 Desember 2023,Rp 35 Miliar,4,5,261 m²,650 m²,2,Rumah,SHM - Sertifikat Hak Milik,8000 Watt,2,Ya,Ya,Semi Furnished,Bata Merah,Marmer,4,Timur,American Classic,Perkotaan,Ya,2 Mobil,2023,Sumur Pompa,Ya,Baru,Dijual,hos15528598,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,3,2,2,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",2023
https://www.rumah123.com/properti/jakarta-selatan/hos15611733/,Rumah Baru Cantik dlm Cluster di Lebak Bulus dekat MRT Fatmawati,12/28/2023 13:29,"Lebak Bulus, Jakarta Selatan",Arifin Nupasha ,20 Desember 2023,"Rp 3,5 Miliar",3,3,80 m²,160 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,,,1,Timur,,,Tidak,2 Mobil,2023,Sumur Bor,Tidak,Baru,Dijual,hos15611733,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15233835/,Rumah mewah dengan kolam renang pribadi lokasi terdepan Cilandak,12/28/2023 13:29,"Jagakarsa, Jakarta Selatan",Gunawan Agung ,23 Desember 2023,"Rp 3,5 Miliar",4,6,163 m²,250 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,Bata Merah,"Granit, Marmer, Vinyl",3,Barat,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2023,Sumur Bor,Tidak,Baru,Dijual,hos15233835,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,,,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15033792/,Rumah Mewah Nyaman 1 Lantai Semi Furnished di Kemang Jakarta Selatan,12/28/2023 13:29,"Kemang, Jakarta Selatan",Arifin Nupasha ,25 Desember 2023,Rp 22 Miliar,5,5,1055 m²,600 m²,5,Rumah,SHM - Sertifikat Hak Milik,33000 Watt,2,Ya,Ya,Semi Furnished,Bata Merah,"Marmer, Vinyl",1,Barat,American Classic,Pemukiman Warga,Ya,2 Mobil,2015,Sumur Bor,Ya,Bagus,Dijual,hos15033792,,,,,,,2,2,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos3894574/,Rumah Modern di  di Cipete. Dekat Stasiun Mrt Haji Nawi.,12/28/2023 13:29,"Cipete, Jakarta Selatan",Wira Sinaga,22 Desember 2023,"Rp 13,5 Miliar",4,5,400 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,,Tidak,Tidak,Unfurnished,,,2,Utara,,,Tidak,,2008,,Tidak,Sudah Renovasi,Dijual,hos3894574,,,,,,,2,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15731562/,A Good Offer Rumah Asri Kawasan Tenang Area Kencana Permai,12/28/2023 13:29,"Pondok Indah, Jakarta Selatan",Dan Tagore,23 Desember 2023,Rp 19 Miliar,4,3,398 m²,500 m²,2,Rumah,SHM - Sertifikat Hak Milik,7600 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah","Keramik, Marmer",2,,Minimalis Modern,Pemukiman Warga,Ya,4 Mobil,2015,Sumur Bor,Tidak,Bagus,Dijual,hos15731562,,,,,,,3,1,2,,,2017
https://www.rumah123.com/properti/jakarta-selatan/hos14552120/,Rumah Modern di Cipete Jakarta Selatan by Atelier Riri ,12/28/2023 13:29,"Cipete, Jakarta Selatan",Ikbal J. Rusli  ,15 Desember 2023,"Rp 5,2 Miliar",3,3,119 m²,280 m²,,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Tidak,Tidak,Unfurnished,Bata Hebel,Granit,3,Timur,Scandinavian,Perkotaan,Tidak,2 Mobil,2023,Sumur Bor,Tidak,Bagus,Dijual,hos14552120,,,,,,,1,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15764055/,Rumah Jagakarsa Jakarta Selatan Harga Terbaik Kualitas Mewah ,12/28/2023 13:30,"Jagakarsa, Jakarta Selatan",Riswan  ,20 Desember 2023,"Rp 4,8 Miliar",4,4,234 m²,250 m²,2,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",2,Utara,Modern,Pemukiman Warga,Ya,2 Mobil,2023,Sumur Bor,Tidak,Bagus,Dijual,hos15764055,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14930511/,Rumah Minimalis 2 Lantai di Jagakarsa Dekat Jalan Tol,12/28/2023 13:30,"Jagakarsa, Jakarta Selatan",Desi Tanjung,22 Desember 2023,Rp 5 Miliar,3,2,100 m²,80 m²,1,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Semi Furnished,"Batako, Bata Merah",Keramik,2,Timur,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2002,PAM atau PDAM,Tidak,Bagus,Dijual,hos14930511,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,1,1,1,,,2010
https://www.rumah123.com/properti/jakarta-selatan/hos15163473/,Dijual Rumah di Pondok Indah Luxurious Full Marmer Semi Furnished,12/28/2023 13:30,"Pondok Indah, Jakarta Selatan",Oman  Komarudin,18 Desember 2023,Rp 47 Miliar,6,6,820 m²,1000 m²,3,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah","Granit, Keramik, Marmer",2,Utara,Modern,Pemukiman Warga,Ya,2 Mobil,2015,Sumur Bor,Tidak,Bagus,Dijual,hos15163473,,,,,,,11,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9042127/,"Dijual Rumah di Jagakarsa , Lokasi Tenang, Aman Tdk Banjir",12/28/2023 13:30,"Jagakarsa, Jakarta Selatan",Oman  Komarudin,18 Desember 2023,"Rp 1,3 Miliar",3,2,115 m²,100 m²,2,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah",Keramik,1,Selatan,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2013,Sumur Pompa,Tidak,Bagus,Dijual,hos9042127,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,,,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9202153/,"Dijual Rumah di Kebayoran Baru, Harga Termurah , Dkt Mrt Blok M",12/28/2023 13:30,"Kebayoran Baru, Jakarta Selatan",Oman  Komarudin,19 Desember 2023,"Rp 4,75 Miliar",9,5,215 m²,200 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Semi Furnished,"Beton, Bata Merah",Keramik,2,Timur,,Pemukiman Warga,Ya,2 Mobil,2009,PAM atau PDAM,Tidak,Butuh Renovasi,Dijual,hos9202153,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,1,1,2,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15658018/,Rumah murah classic modern rumah lokasi strategis,12/28/2023 13:30,"Jagakarsa, Jakarta Selatan",Gunawan Agung ,20 Desember 2023,Rp 850 Juta,2,1,62 m²,50 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,Bata Hebel,"Granit, Keramik",1,Timur,Minimalis Modern,Taman Kota,Tidak,1 Mobil,2023,Sumur Bor,Tidak,Baru,Dijual,hos15658018,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos12419197/,Rumah 2 Lantai SHM Unfurnished Di Cilandak Jaksel,12/28/2023 13:30,"Cilandak, Jakarta Selatan",Tyana ,23 Desember 2023,Rp 842 Juta,2,2,38 m²,69 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah, Bata Hebel",Granit,2,Utara,Minimalis Modern,Perkotaan,Ya,2 Mobil,2023,Sumur Bor,Tidak,Baru,Dijual,hos12419197,,"RS Mayapada Jakarta Selatan, RSUP Fatmawati",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,,,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15779205/,Rumah Di Pinang Kalijati 2 Lantai Dekat Al Jabr Islamic School,12/28/2023 13:30,"Cilandak, Jakarta Selatan",Tyana ,21 Desember 2023,Rp 885 Juta,2,2,41 m²,69 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah, Bata Hebel","Granit, Keramik",2,Barat,Minimalis Modern,Pedesaan,Ya,2 Mobil,2023,Sumur Bor,Ya,Bagus,Dijual,hos15779205,,"RS Mayapada Jakarta Selatan, RSUP Fatmawati",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,,,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15853443/," Rumah di Jl Warung Sila, Jagakarsa Furnished Bagus SHM - Sertifikat Hak Milik",12/28/2023 13:31,"Jagakarsa, Jakarta Selatan",Rifqi Zakariya,22 Desember 2023,Rp 750 Juta,2,1,45 m²,55 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Furnished,Bata Hebel,Granit,2,Utara,American Classic,Perkotaan,Ya,1 Mobil,2021,Sumur Bor,Tidak,Bagus,Dijual,hos15853443,,,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15820246/," Rumah Furnished Bagus SHM - Sertifikat Hak Milik di Permata Hijau , Permata Hijau",12/28/2023 13:31,"Permata Hijau, Jakarta Selatan",Rifqi Zakariya,21 Desember 2023,Rp 78 Miliar,5,5,1380 m²,1000 m²,7,Rumah,SHM - Sertifikat Hak Milik,,2,Ya,Ya,Furnished,Bata Merah,Marmer,2,Timur,American Classic,Perkotaan,Ya,3 Mobil,,Sumur Bor,Ya,Bagus,Dijual,hos15820246,,,,,,,4,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15803208/,"Rumah 2 Lantai Bagus SHM di Bukit Golf, Jakarta Selatan",12/28/2023 13:31,"Pondok Indah, Jakarta Selatan",Ecko Adiamsah ,20 Desember 2023,Rp 130 Miliar,6,5,2050 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,23000 Watt,1,Ya,Ya,Unfurnished,,,2,,,Pemukiman Warga,Ya,1 Mobil,,PAM atau PDAM,Tidak,Bagus,Dijual,hos15803208,,,,,,,5,2,5,,,
https://www.rumah123.com/properti/jakarta-selatan/hos13818764/,Rumah di saidi cipete lokasi bagus strategis furnished,12/28/2023 13:31,"Cipete, Jakarta Selatan",Ecko Adiamsah ,20 Desember 2023,"Rp 11,9 Miliar",4,4,400 m²,252 m²,2,Rumah,SHM - Sertifikat Hak Milik,10000 Watt,1,Ya,Ya,Furnished,Bata Merah,Marmer,2,Utara,Scandinavian,Pemukiman Warga,Ya,2 Mobil,2022,Sumur Pompa,Tidak,Baru,Dijual,hos13818764,,,,,,,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14298979/,Rumah Kemang barat bebas banjir Private Pool Kondisi Ter,12/28/2023 13:31,"Kemang, Jakarta Selatan",Ecko Adiamsah ,20 Desember 2023,Rp 10 Miliar,4,3,318 m²,400 m²,1,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,2,Ya,Ya,Semi Furnished,Bata Merah,Granit,2,Barat,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Sumur Pompa,Tidak,Bagus,Dijual,hos14298979,,,,,,,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15320404/,Rumah di Kemang Mewah Ada Lift Private Dan Pool,12/28/2023 13:31,"Kemang, Jakarta Selatan",Ecko Adiamsah ,20 Desember 2023,Rp 29 Miliar,6,6,600 m²,600 m²,4,Rumah,SHM - Sertifikat Hak Milik,23000 Watt,2,Ya,Ya,Furnished,Bata Merah,Marmer,3,Barat,American Classic,Perkotaan,Ya,2 Mobil,2023,Sumur Pompa,Tidak,Baru,Dijual,hos15320404,,,,,,,2,1,4,,,
